,index,image_link,group_id,entity_name,OCR Text
516,516,https://m.media-amazon.com/images/I/31I8-Y0a4KL.jpg,478357,width,LLM maybe
520,520,https://m.media-amazon.com/images/I/31IJu27VBVL.jpg,860821,width,LLM maybe
522,522,https://m.media-amazon.com/images/I/31ILGfbqiGL.jpg,417434,width,7.4 in 18.9 cm
523,523,https://m.media-amazon.com/images/I/31IVavGwvSL.jpg,311997,width,67cm
526,526,https://m.media-amazon.com/images/I/31Ig7stJhHL.jpg,913156,width,3.5in/9.0cm
528,528,https://m.media-amazon.com/images/I/31IqIjyhMxL.jpg,784538,width,5.1in/13.2cm
537,537,https://m.media-amazon.com/images/I/31JogsMfUiL.jpg,932289,width,115.6cm/45.5
545,545,https://m.media-amazon.com/images/I/31KSeXa5EtL.jpg,611510,width,33.02cm
557,557,https://m.media-amazon.com/images/I/31KogrDVMSL.jpg,913156,width,4
558,558,https://m.media-amazon.com/images/I/31KunvSIUEL.jpg,594224,width,2.3in/6cm
569,569,https://m.media-amazon.com/images/I/31LNnSV4ssL.jpg,681445,width,10cm
577,577,https://m.media-amazon.com/images/I/31Lfi-0r4GL.jpg,417434,width,LLM maybe
579,579,https://m.media-amazon.com/images/I/31LmviTSuzS.jpg,932012,width,60cm
594,594,https://m.media-amazon.com/images/I/31My4myObUL.jpg,681445,width,LLM maybe
595,595,https://m.media-amazon.com/images/I/31MyPeRfncL.jpg,245652,width,5.9in/15cm
603,603,https://m.media-amazon.com/images/I/31NJdI0tYUL.jpg,276611,width,30cm
605,605,https://m.media-amazon.com/images/I/31NWystBLAL.jpg,156839,width,LLM maybe
609,609,https://m.media-amazon.com/images/I/31NiVVfrtkL.jpg,311997,width,LLM maybe
612,612,https://m.media-amazon.com/images/I/31Nm2icfIAL.jpg,991868,width,"16"""
619,619,https://m.media-amazon.com/images/I/31O9+vFSB-L.jpg,403664,width,LLM maybe
625,625,https://m.media-amazon.com/images/I/31OFG4xW+cL.jpg,292475,width,8.4in/21.5cm
628,628,https://m.media-amazon.com/images/I/31OJWuFdcSL.jpg,478357,width,80cm
633,633,https://m.media-amazon.com/images/I/31OfAlZvFbL.jpg,434825,width,"5"""
641,641,https://m.media-amazon.com/images/I/31OziiGhERS.jpg,931856,width,"3.5"""
643,643,https://m.media-amazon.com/images/I/31PFg7CpbRL.jpg,932289,width,180cm
656,656,https://m.media-amazon.com/images/I/31Pmjwj5MfL.jpg,883833,width,"27.56"""
658,658,https://m.media-amazon.com/images/I/31Pv0lhCnaL.jpg,478357,width,80cm
664,664,https://m.media-amazon.com/images/I/31Q3ufZc2rS.jpg,858439,width,LLM maybe
667,667,https://m.media-amazon.com/images/I/31QF-jsg7tS.jpg,594224,width,26.7cm
673,673,https://m.media-amazon.com/images/I/31QTiNSmDzL.jpg,757743,width,127 cm
675,675,https://m.media-amazon.com/images/I/31QY4R5UNwL.jpg,478357,width,100 cm 39.4 in
683,683,https://m.media-amazon.com/images/I/31Qr3xgnfqS.jpg,708102,width,1.25 in / 3.2 cm
687,687,https://m.media-amazon.com/images/I/31RN7b5v1GL.jpg,478357,width,190 cm
704,704,https://m.media-amazon.com/images/I/31S1qi47m-L.jpg,529606,width,LLM maybe
710,710,https://m.media-amazon.com/images/I/31ST1dpxjXL.jpg,276611,width,80 cm
715,715,https://m.media-amazon.com/images/I/31SbWe3Zk1L.jpg,558832,width,15cm
716,716,https://m.media-amazon.com/images/I/31SclWjSYeL.jpg,886874,width,36cm
731,731,https://m.media-amazon.com/images/I/31TJEvx5qHL.jpg,469317,width,LLM maybe
733,733,https://m.media-amazon.com/images/I/31TMmrktpHS.jpg,752266,width,LLM maybe
741,741,https://m.media-amazon.com/images/I/31U-wZnkSxL.jpg,913156,width,3.5in/9.0cm
756,756,https://m.media-amazon.com/images/I/31UcoL1WyRL.jpg,866516,width,0.5in/1.4cm
759,759,https://m.media-amazon.com/images/I/31UjRlgwfmL.jpg,501250,width,LLM maybe
763,764,https://m.media-amazon.com/images/I/31UmQ93gVPL.jpg,478357,width,120cm
765,766,https://m.media-amazon.com/images/I/31V4WiFGYcL.jpg,311997,width,40cm
769,770,https://m.media-amazon.com/images/I/31VCTwMT-fS.jpg,347320,width,38 Inches
777,778,https://m.media-amazon.com/images/I/31VTrcDZleL.jpg,944592,width,1.5cm
781,782,https://m.media-amazon.com/images/I/31VdNAr6V-L.jpg,434825,width,81mm/3.18inch
784,785,https://m.media-amazon.com/images/I/31VpjVnk92S.jpg,113134,width,LLM maybe
790,791,https://m.media-amazon.com/images/I/31VxEURXdDL.jpg,180410,width,LLM maybe
794,795,https://m.media-amazon.com/images/I/31W+zPEEUkL.jpg,149708,width,9 in / 23cm
798,799,https://m.media-amazon.com/images/I/31W4QpnIhtL.jpg,357074,width,LLM maybe
801,802,https://m.media-amazon.com/images/I/31WGRmNVxZL.jpg,991868,width,"22"""
805,806,https://m.media-amazon.com/images/I/31WWm3-mSFL.jpg,801829,width,LLM maybe
807,808,https://m.media-amazon.com/images/I/31WcA6vocGL.jpg,416664,width,13cm
813,814,https://m.media-amazon.com/images/I/31Wn3-WCaoL.jpg,119607,width,31CM
821,822,https://m.media-amazon.com/images/I/31X-pcS3thL.jpg,311997,width,60cm cm
836,837,https://m.media-amazon.com/images/I/31XqWDpJSXL.jpg,277856,width,25mm
840,841,https://m.media-amazon.com/images/I/31Xt4XZIPqL.jpg,442321,width,43.3 in 110cm
846,847,https://m.media-amazon.com/images/I/31YGoffLp4L.jpg,478357,width,"57 cm(22.4"""
855,856,https://m.media-amazon.com/images/I/31ZCPpmBvML.jpg,276611,width,"50cm（19.7""）"
864,865,https://m.media-amazon.com/images/I/31ZWo20AwlL.jpg,145452,width,幅 7cm
868,869,https://m.media-amazon.com/images/I/31Zkmr+YOaL.jpg,507988,width,99.06 cm 39 in
878,879,https://m.media-amazon.com/images/I/31aQDVjGh9L.jpg,478357,width,60 cm
880,881,https://m.media-amazon.com/images/I/31aX2BYxb6L.jpg,810266,width,直径：7.1cm
882,883,https://m.media-amazon.com/images/I/31anWf0z-WL.jpg,536334,width,1.3in/3.3cm
889,890,https://m.media-amazon.com/images/I/31axuoFNG4L.jpg,425150,width,120cm (47.2inch)
901,902,https://m.media-amazon.com/images/I/31bUTbLCDWL.jpg,145452,width,幅 6cm
907,908,https://m.media-amazon.com/images/I/31bfoFzsZeL.jpg,469317,width,LLM maybe
915,916,https://m.media-amazon.com/images/I/31c0QwlHIgL.jpg,149708,width,2.75 in / 7cm
922,923,https://m.media-amazon.com/images/I/31cEm8aKbBL.jpg,276611,width,"70,5 cm"
923,924,https://m.media-amazon.com/images/I/31cJrCj8uES.jpg,478357,width,40cm
928,929,https://m.media-amazon.com/images/I/31cexzEsm7L.jpg,997176,width,LLM maybe
931,932,https://m.media-amazon.com/images/I/31chl6qYZlL.jpg,276611,width,LLM maybe
945,946,https://m.media-amazon.com/images/I/31dEMPcziHL.jpg,311997,width,"36"""
948,949,https://m.media-amazon.com/images/I/31dpeWbzpwL.jpg,866516,width,1.18in/3cm
953,954,https://m.media-amazon.com/images/I/31dylT3HfgL.jpg,991868,width,"70 cm(27,6”)"
955,956,https://m.media-amazon.com/images/I/31e+H6elvgL.jpg,276611,width,120 cm
956,957,https://m.media-amazon.com/images/I/31eA+PIP88L.jpg,638301,width,190.37mm/7.62in
958,959,https://m.media-amazon.com/images/I/31eCil-RbjL.jpg,416664,width,185mm
964,965,https://m.media-amazon.com/images/I/31eLkbn0O1L.jpg,970563,width,28cm/11.0inch
973,974,https://m.media-amazon.com/images/I/31ep9VWhEeL.jpg,913156,width,2.75in /7cm
976,977,https://m.media-amazon.com/images/I/31erT-xzq7L.jpg,347404,width,8 in
983,984,https://m.media-amazon.com/images/I/31fWzsgctZL.jpg,521308,width,"88.6"""
984,985,https://m.media-amazon.com/images/I/31fcc1LXQrL.jpg,507988,width,152.4cm
986,987,https://m.media-amazon.com/images/I/31fvUHSejGL.jpg,200507,width,38.5cm/15.1in
988,989,https://m.media-amazon.com/images/I/31fwpf6yMtL.jpg,416664,width,18cm/7.1in
989,990,https://m.media-amazon.com/images/I/31g0kvi00EL.jpg,966823,width,10.5 in 26.67cm
993,994,https://m.media-amazon.com/images/I/31g26-en3PL.jpg,436746,width,3.34in/8.5cm
995,996,https://m.media-amazon.com/images/I/31g2J-R9WWL.jpg,244283,width,1.5feet（45cm)
1015,1016,https://m.media-amazon.com/images/I/31h8L87PJmL.jpg,478357,width,92.5cm
1029,1030,https://m.media-amazon.com/images/I/31ht1XGdv5L.jpg,308671,width,1.77in/4
1037,1038,https://m.media-amazon.com/images/I/31ijDcEJcnL.jpg,403664,width,9.5cm
1040,1041,https://m.media-amazon.com/images/I/31iwnJ-f0xL.jpg,178958,width,27.6in 70cm
1049,1050,https://m.media-amazon.com/images/I/31jRGx3VuDL.jpg,991868,width,"14"""
1051,1052,https://m.media-amazon.com/images/I/31jSCvFq5-L.jpg,126471,width,29.5CM
1054,1055,https://m.media-amazon.com/images/I/31jeFiOfdCL.jpg,276611,width,100 cm
1055,1056,https://m.media-amazon.com/images/I/31jfZVlD1mL.jpg,939129,width,"20,6 cm"
1056,1057,https://m.media-amazon.com/images/I/31jsOtPDLyL.jpg,208023,width,5.2in 13.2cm
1064,1065,https://m.media-amazon.com/images/I/31k51yIlB+L.jpg,276611,width,28c
1067,1068,https://m.media-amazon.com/images/I/31kInWAVHtL.jpg,416664,width,23cm
1069,1070,https://m.media-amazon.com/images/I/31kLQCKz8eS.jpg,658003,width,7.0 in / 18.0 cm
1072,1073,https://m.media-amazon.com/images/I/31kRlt1jVaL.jpg,244283,width,78.7in/ 200cm
1078,1079,https://m.media-amazon.com/images/I/31kZfej3fnL.jpg,658003,width,53/4inches
1079,1080,https://m.media-amazon.com/images/I/31klxqbnGkL.jpg,434825,width,15 Inches
1083,1084,https://m.media-amazon.com/images/I/31kpxvr31LL.jpg,276611,width,"52cm 20,47 in"
1087,1088,https://m.media-amazon.com/images/I/31lAm48DCdL.jpg,970563,width,10cm/3.93in
1090,1091,https://m.media-amazon.com/images/I/31lEoRscRYL.jpg,452717,width,11.6in 29.5cm
1092,1093,https://m.media-amazon.com/images/I/31lOQrV3DQL.jpg,373107,width,6mm 7
1096,1097,https://m.media-amazon.com/images/I/31lSM3lwCRL.jpg,529606,width,LLM maybe
1102,1103,https://m.media-amazon.com/images/I/31lwabJ8qzL.jpg,178958,width,"11"""
1105,1106,https://m.media-amazon.com/images/I/31m+VXL+YQL.jpg,468949,width,68cm
1111,1112,https://m.media-amazon.com/images/I/31mLuTPgw5L.jpg,494658,width,"180 cm(70.9"")"
1114,1115,https://m.media-amazon.com/images/I/31mXeVQtMeL.jpg,276611,width,n 80cm
1116,1117,https://m.media-amazon.com/images/I/31mYkfSWbxL.jpg,292475,width,6.4in/16.5cm
1117,1118,https://m.media-amazon.com/images/I/31mcdP6+8nL.jpg,226504,width,LLM maybe
1124,1125,https://m.media-amazon.com/images/I/31miANRRjoL.jpg,178958,width,36cm
1132,1133,https://m.media-amazon.com/images/I/31n-x4o9fPS.jpg,846116,width,LLM maybe
1137,1138,https://m.media-amazon.com/images/I/31n5dZ+h-VL.jpg,986984,width,T 0.8cm
1138,1139,https://m.media-amazon.com/images/I/31n6tk4a9bL.jpg,757743,width,14cm
1140,1141,https://m.media-amazon.com/images/I/31n87CYjEmL.jpg,478357,width,100 cm 39.4 in
1144,1145,https://m.media-amazon.com/images/I/31nKT7p+e8L.jpg,913156,width,2.75in / 7 cm
1151,1152,https://m.media-amazon.com/images/I/31nc6ijWZaL.jpg,858439,width,29.5cm
1153,1154,https://m.media-amazon.com/images/I/31ncXbF7evL.jpg,478357,width,35cm
1162,1163,https://m.media-amazon.com/images/I/31o2ymMWD7L.jpg,375438,width,LLM maybe
1164,1165,https://m.media-amazon.com/images/I/31oBq12OCQL.jpg,931247,width,"60""（Inch)"
1168,1169,https://m.media-amazon.com/images/I/31oPhwenzyL.jpg,452717,width,11.6in
1170,1171,https://m.media-amazon.com/images/I/31oiAN1tviL.jpg,436746,width,3.9 in / 10 cm
1172,1173,https://m.media-amazon.com/images/I/31omj7O2rpL.jpg,640408,width,8cm
1183,1184,https://m.media-amazon.com/images/I/31pSM+ji8sS.jpg,311997,width,98 cm
1187,1188,https://m.media-amazon.com/images/I/31pXmanN36S.jpg,396159,width,15 in
1190,1191,https://m.media-amazon.com/images/I/31pjIg8uu5L.jpg,916768,width,40mm
1192,1193,https://m.media-amazon.com/images/I/31pjki3w1xS.jpg,478357,width,180 cm
1195,1196,https://m.media-amazon.com/images/I/31pngVo3aGS.jpg,276611,width,60cm
1198,1199,https://m.media-amazon.com/images/I/31poMku-kKL.jpg,558806,width,2.36in/6cm
1199,1200,https://m.media-amazon.com/images/I/31porpKxyrL.jpg,478357,width,48.26cm
1202,1203,https://m.media-amazon.com/images/I/31pqoHDvL8L.jpg,442321,width,"90 cm（35.4""）"
1206,1207,https://m.media-amazon.com/images/I/31pwTIy-5RL.jpg,276611,width,"103,5cm"
1215,1216,https://m.media-amazon.com/images/I/31qLDUaLloL.jpg,932012,width,60cm
1228,1229,https://m.media-amazon.com/images/I/31qqd5JWwhL.jpg,178778,width,LLM maybe
1234,1235,https://m.media-amazon.com/images/I/31r3HPLDgHL.jpg,442321,width,101.6cm
1236,1237,https://m.media-amazon.com/images/I/31r7Qyl1RnL.jpg,478357,width,42cm
1238,1239,https://m.media-amazon.com/images/I/31rORT-2eNL.jpg,478357,width,LLM maybe
1242,1243,https://m.media-amazon.com/images/I/31rYQufMHpL.jpg,276611,width,"62.99"""
1244,1245,https://m.media-amazon.com/images/I/31rd9mCorgL.jpg,916768,width,"11,3 cm"
1248,1249,https://m.media-amazon.com/images/I/31rumCc2xqL.jpg,292475,width,4.9 in/12.5cm
1251,1252,https://m.media-amazon.com/images/I/31s493IhqVL.jpg,648011,width,6cm
1257,1258,https://m.media-amazon.com/images/I/31sYm5-2WaL.jpg,292475,width,9.8CM
1261,1262,https://m.media-amazon.com/images/I/31sfcs4ILRS.jpg,640408,width,0.8in /2cm
1262,1263,https://m.media-amazon.com/images/I/31sgze+dQ0L.jpg,893692,width,16.73 in 42.5 cm
1269,1270,https://m.media-amazon.com/images/I/31tNtkE0QeL.jpg,311997,width,63.09cm
1274,1275,https://m.media-amazon.com/images/I/31tXwsuJVnL.jpg,244283,width,LLM maybe
1297,1298,https://m.media-amazon.com/images/I/31uj4FT7LzL.jpg,757743,width,7.88 in
1301,1302,https://m.media-amazon.com/images/I/31um35U4IlL.jpg,494658,width,60cm
1306,1307,https://m.media-amazon.com/images/I/31uyYOMvpHL.jpg,801829,width,160 cm
1311,1312,https://m.media-amazon.com/images/I/31v3bbHMoBL.jpg,478357,width,"35.4"""
1313,1314,https://m.media-amazon.com/images/I/31v6b+gZzIL.jpg,416664,width,2.5cm
1314,1315,https://m.media-amazon.com/images/I/31v8ojoOP3L.jpg,507619,width,15.8 in 40 cm
1317,1318,https://m.media-amazon.com/images/I/31vCIBhaM4L.jpg,810266,width,KURO
1322,1323,https://m.media-amazon.com/images/I/31vTiHq3x-L.jpg,589105,width,25CM
1325,1326,https://m.media-amazon.com/images/I/31vdcfh155S.jpg,453674,width,9.2 in / 23.5 cm
1333,1334,https://m.media-amazon.com/images/I/31w6ozZ6ssL.jpg,237000,width,210 CM
1336,1337,https://m.media-amazon.com/images/I/31w8A5ql+KL.jpg,849273,width,1.85in/4.7cm
1338,1339,https://m.media-amazon.com/images/I/31w8hVCRVLS.jpg,276611,width,n 60 cm
1340,1341,https://m.media-amazon.com/images/I/31wHcSCfMKL.jpg,115666,width,110 cm
1344,1345,https://m.media-amazon.com/images/I/31weY-P9n8L.jpg,764618,width,12in
1354,1355,https://m.media-amazon.com/images/I/31xPuxDbBiL.jpg,558806,width,1.77in/4.5cm
1358,1359,https://m.media-amazon.com/images/I/31xS2QWchcL.jpg,810266,width,LLM maybe
1359,1360,https://m.media-amazon.com/images/I/31xbMHUIl+L.jpg,478357,width,90 cm
1360,1361,https://m.media-amazon.com/images/I/31xbkd48TqL.jpg,846116,width,LLM maybe
1362,1363,https://m.media-amazon.com/images/I/31xsW-UH+CS.jpg,180726,width,5mm
1366,1367,https://m.media-amazon.com/images/I/31y+k+NqDOL.jpg,883833,width,LLM maybe
1374,1375,https://m.media-amazon.com/images/I/31yPUCkh7xS.jpg,478357,width,34cm 50cm
1381,1382,https://m.media-amazon.com/images/I/31ygDEZXkcL.jpg,469317,width,16.78in 42.6cm
1382,1383,https://m.media-amazon.com/images/I/31yizkAghlL.jpg,478357,width,"111,5 cm(44"")"
1387,1388,https://m.media-amazon.com/images/I/31z7jReOCKL.jpg,150535,width,18CMS
1391,1392,https://m.media-amazon.com/images/I/31zPL45TXkL.jpg,442321,width,1600
1394,1395,https://m.media-amazon.com/images/I/31zXiH3f0NS.jpg,442321,width,"100 cm(39.4"")"
1395,1396,https://m.media-amazon.com/images/I/31zaQqsOO3L.jpg,521308,width,LLM maybe
1406,1407,https://m.media-amazon.com/images/I/41+-kMmUcVL.jpg,675317,width,"4 5/8"""
