,index,image_link,group_id,entity_name,OCR Text
470,470,https://m.media-amazon.com/images/I/31GmydQCkiS.jpg,149708,height,15.35in/39cm
477,477,https://m.media-amazon.com/images/I/31GzBqi4wLL.jpg,488883,height,3in
486,486,https://m.media-amazon.com/images/I/31HJ1AfCIgL.jpg,752266,height,30CM
489,489,https://m.media-amazon.com/images/I/31HN4Cts-DL.jpg,913156,height,5.9in/15.0cm
490,490,https://m.media-amazon.com/images/I/31HOaPtWAGS.jpg,276611,height,15 cm
494,494,https://m.media-amazon.com/images/I/31HU1reGu2L.jpg,180726,height,LLM maybe
499,499,https://m.media-amazon.com/images/I/31HYQmLB4qL.jpg,810266,height,4.6 in 11.7 cm
500,500,https://m.media-amazon.com/images/I/31HZLPLvS1L.jpg,358831,height,LLM maybe
506,506,https://m.media-amazon.com/images/I/31HkazRRetL.jpg,296275,height,LLM maybe
510,510,https://m.media-amazon.com/images/I/31Hy0RNu6lL.jpg,478357,height,cm 67
511,511,https://m.media-amazon.com/images/I/31Hy0RNu6lL.jpg,478357,height,cm 67
518,518,https://m.media-amazon.com/images/I/31IG-j-JjwL.jpg,351134,height,mm 4
521,521,https://m.media-amazon.com/images/I/31IJu27VBVL.jpg,860821,height,39.3 in 99.8 cm
525,525,https://m.media-amazon.com/images/I/31Ig7stJhHL.jpg,913156,height,3.9in/10cm
531,531,https://m.media-amazon.com/images/I/31J6aKJ4NkS.jpg,113134,height,5.5in/14.2cm
534,534,https://m.media-amazon.com/images/I/31JKDnYHPvL.jpg,311997,height,"180 cm （70.9"")"
536,536,https://m.media-amazon.com/images/I/31JkXky0yvL.jpg,333059,height,LLM maybe
543,543,https://m.media-amazon.com/images/I/31KPJ6pnp+L.jpg,913156,height,3.9in/10cm
547,547,https://m.media-amazon.com/images/I/31KSeXa5EtL.jpg,611510,height,60.96cm
549,549,https://m.media-amazon.com/images/I/31KjEfi5nKL.jpg,276611,height,190cm
552,552,https://m.media-amazon.com/images/I/31KlXBXzjXL.jpg,681445,height,9.8in/25cm
555,555,https://m.media-amazon.com/images/I/31KnWMQYaRL.jpg,978900,height,7 I 5 3 3
563,563,https://m.media-amazon.com/images/I/31LAzzOrUkL.jpg,436746,height,8.65in/22.0cm
571,571,https://m.media-amazon.com/images/I/31LOSIlyWLL.jpg,507619,height,95cm
581,581,https://m.media-amazon.com/images/I/31LrSRISE0L.jpg,478357,height,LLM maybe
592,592,https://m.media-amazon.com/images/I/31MrO21pjjL.jpg,276611,height,cm 5 189
606,606,https://m.media-amazon.com/images/I/31NWystBLAL.jpg,156839,height,0.9 in 2.2 cm diameter
610,610,https://m.media-amazon.com/images/I/31NiVVfrtkL.jpg,311997,height,"171 cm(67.3"")"
611,611,https://m.media-amazon.com/images/I/31NkSde-2GL.jpg,478357,height,42.01cm
623,623,https://m.media-amazon.com/images/I/31OAmvoPX+S.jpg,640408,height,7.8in/20cm
627,627,https://m.media-amazon.com/images/I/31OJWuFdcSL.jpg,478357,height,LLM maybe
629,629,https://m.media-amazon.com/images/I/31OKYNffHBL.jpg,311997,height,LLM maybe
635,635,https://m.media-amazon.com/images/I/31Oip4KqiSL.jpg,145452,height,高 27cm
636,636,https://m.media-amazon.com/images/I/31OkchIYj8L.jpg,478357,height,cm 56
637,637,https://m.media-amazon.com/images/I/31OlYENxLqL.jpg,594224,height,16.5
638,638,https://m.media-amazon.com/images/I/31OsmI6X0iL.jpg,521308,height,30IN
647,647,https://m.media-amazon.com/images/I/31PPFTL04VL.jpg,416664,height,"10.2""(H)"
655,655,https://m.media-amazon.com/images/I/31Pmjwj5MfL.jpg,883833,height,"14.37"""
657,657,https://m.media-amazon.com/images/I/31PraUcBtbL.jpg,858439,height,LLM maybe
660,660,https://m.media-amazon.com/images/I/31Q+s7UnpGL.jpg,931856,height,44CM
661,661,https://m.media-amazon.com/images/I/31Q-THxbmuL.jpg,292475,height,5CM 二
663,663,https://m.media-amazon.com/images/I/31Q3ufZc2rS.jpg,858439,height,LLM maybe
676,676,https://m.media-amazon.com/images/I/31QY4R5UNwL.jpg,478357,height,43.m
679,679,https://m.media-amazon.com/images/I/31Qmnb1NQ7L.jpg,594224,height,47.24in 120cm
681,681,https://m.media-amazon.com/images/I/31Qn9Pe70AL.jpg,916768,height,7.6 cm
688,688,https://m.media-amazon.com/images/I/31RRGs6m4ZL.jpg,573063,height,11 in 27.9 cm
694,694,https://m.media-amazon.com/images/I/31RfqaNgySS.jpg,468949,height,130cm
703,703,https://m.media-amazon.com/images/I/31S1qi47m-L.jpg,529606,height,9 cm
705,705,https://m.media-amazon.com/images/I/31SA2OlgpQL.jpg,231838,height,7.87in/20cm
707,707,https://m.media-amazon.com/images/I/31SC36HY59L.jpg,276611,height,180 cm
708,708,https://m.media-amazon.com/images/I/31SQ2KY4D2L.jpg,658003,height,16.51in/42cm
713,713,https://m.media-amazon.com/images/I/31SbWe3Zk1L.jpg,558832,height,20cm
718,718,https://m.media-amazon.com/images/I/31Sfi13eS6L.jpg,244283,height,17 in 43.2 cm
721,721,https://m.media-amazon.com/images/I/31SkUqv23IS.jpg,658003,height,3.5in/9.0cm
732,732,https://m.media-amazon.com/images/I/31TJEvx5qHL.jpg,469317,height,95.25cm
734,734,https://m.media-amazon.com/images/I/31TMmrktpHS.jpg,752266,height,LLM maybe
735,735,https://m.media-amazon.com/images/I/31TQFP3p8wL.jpg,861555,height,15.5cm
737,737,https://m.media-amazon.com/images/I/31TYeZf8ldS.jpg,180726,height,5mm
747,747,https://m.media-amazon.com/images/I/31UGCgAWJYL.jpg,235693,height,35mm
750,750,https://m.media-amazon.com/images/I/31UHZAv5uqL.jpg,244283,height,11 in 27.9 cm
752,752,https://m.media-amazon.com/images/I/31UUoj7t0VL.jpg,810266,height,5 5
753,753,https://m.media-amazon.com/images/I/31UcgTh42CL.jpg,913156,height,5.9 in / 15.0 cm
758,758,https://m.media-amazon.com/images/I/31UjRlgwfmL.jpg,501250,height,10in
767,768,https://m.media-amazon.com/images/I/31VCQ-a70VL.jpg,913156,height,3.9in/10cm
770,771,https://m.media-amazon.com/images/I/31VCTwMT-fS.jpg,347320,height,38 Inches
786,787,https://m.media-amazon.com/images/I/31VpjVnk92S.jpg,113134,height,9
789,790,https://m.media-amazon.com/images/I/31VxEURXdDL.jpg,180410,height,3.8in 9cm
792,793,https://m.media-amazon.com/images/I/31Vxf54alKL.jpg,843434,height,5.1 in / 13cm
797,798,https://m.media-amazon.com/images/I/31W4QpnIhtL.jpg,357074,height,12cm
802,803,https://m.media-amazon.com/images/I/31WK0jYI1kL.jpg,611510,height,"30"""
803,804,https://m.media-amazon.com/images/I/31WWm3-mSFL.jpg,801829,height,26in 54
806,807,https://m.media-amazon.com/images/I/31WZsbadq9L.jpg,939129,height,12in 30.5cm
819,820,https://m.media-amazon.com/images/I/31X-pcS3thL.jpg,311997,height,LLM maybe
825,826,https://m.media-amazon.com/images/I/31XGgHqgbqL.jpg,549052,height,5 3
827,828,https://m.media-amazon.com/images/I/31XHdI2SFkL.jpg,347404,height,cm 5
834,835,https://m.media-amazon.com/images/I/31XjqNG45JL.jpg,549052,height,"1"""
837,838,https://m.media-amazon.com/images/I/31XqWDpJSXL.jpg,277856,height,LLM maybe
839,840,https://m.media-amazon.com/images/I/31Xt4XZIPqL.jpg,442321,height,29.5 in 75 cm
852,853,https://m.media-amazon.com/images/I/31YicjPdBiS.jpg,939129,height,LLM maybe
854,855,https://m.media-amazon.com/images/I/31ZAV66IbxL.jpg,648011,height,17cm/ 6.7in
856,857,https://m.media-amazon.com/images/I/31ZCPpmBvML.jpg,276611,height,"760cm(299.2"""
860,861,https://m.media-amazon.com/images/I/31ZVMTz2XlL.jpg,358831,height,"A-82,0 cm B-6,0cm C-6,0 cm D-6,0cm E-6,0cm F-6,0cm"
863,864,https://m.media-amazon.com/images/I/31ZWo20AwlL.jpg,145452,height,高 23cm
870,871,https://m.media-amazon.com/images/I/31Zryog+JBL.jpg,120219,height,5.4CM
873,874,https://m.media-amazon.com/images/I/31a0EzuSDkL.jpg,752266,height,120cm
875,876,https://m.media-amazon.com/images/I/31aBh2jI5uL.jpg,478357,height,40.5cm
876,877,https://m.media-amazon.com/images/I/31aEJCNZ2qL.jpg,311997,height,180cm
890,891,https://m.media-amazon.com/images/I/31axuoFNG4L.jpg,425150,height,LLM maybe
892,893,https://m.media-amazon.com/images/I/31b1k2ImzWL.jpg,220662,height,1.38inch
896,897,https://m.media-amazon.com/images/I/31b8Qf9uT+L.jpg,142748,height,247cm
897,898,https://m.media-amazon.com/images/I/31bIzcAhslL.jpg,745387,height,cm 46
900,901,https://m.media-amazon.com/images/I/31bNKvx+YrL.jpg,478357,height,cm 69
905,906,https://m.media-amazon.com/images/I/31bYq-glWYL.jpg,178958,height,167cm
908,909,https://m.media-amazon.com/images/I/31bfoFzsZeL.jpg,469317,height,T 41in 103cm
910,911,https://m.media-amazon.com/images/I/31bn52CUlzL.jpg,276611,height,"180 cm(70.9"""
911,912,https://m.media-amazon.com/images/I/31bruL8AF8L.jpg,682898,height,10*2.0*1.0cm
916,917,https://m.media-amazon.com/images/I/31c0QwlHIgL.jpg,149708,height,12.9in/33cm
917,918,https://m.media-amazon.com/images/I/31c0pTY+tTL.jpg,681445,height,50cm
921,922,https://m.media-amazon.com/images/I/31cEm8aKbBL.jpg,276611,height,cm 06
925,926,https://m.media-amazon.com/images/I/31cZBwKloDL.jpg,478357,height,LLM maybe
927,928,https://m.media-amazon.com/images/I/31caDv7w5HL.jpg,416664,height,85
930,931,https://m.media-amazon.com/images/I/31cexzEsm7L.jpg,997176,height,9.2in
936,937,https://m.media-amazon.com/images/I/31cuLKQAoJL.jpg,752266,height,30cm/11.82in
943,944,https://m.media-amazon.com/images/I/31d9s4kf+aL.jpg,436746,height,7.8in/20cm
944,945,https://m.media-amazon.com/images/I/31dAySNxOjL.jpg,988675,height,3in/7.5cm
951,952,https://m.media-amazon.com/images/I/31dsPd-GATL.jpg,436746,height,5.9in/15cm
954,955,https://m.media-amazon.com/images/I/31e+H6elvgL.jpg,276611,height,G 5 5 3
961,962,https://m.media-amazon.com/images/I/31eJq5HuCIL.jpg,347320,height,3.5cm/1.37in
962,963,https://m.media-amazon.com/images/I/31eLkbn0O1L.jpg,970563,height,LLM maybe
965,966,https://m.media-amazon.com/images/I/31eTd4ztoaL.jpg,913156,height,3.9in/10cm
974,975,https://m.media-amazon.com/images/I/31ep9VWhEeL.jpg,913156,height,3.9in/10cm
982,983,https://m.media-amazon.com/images/I/31fIbYhzLxL.jpg,866516,height,2.7in/7.0cm
991,992,https://m.media-amazon.com/images/I/31g26-en3PL.jpg,436746,height,5.11in/13cm
1003,1004,https://m.media-amazon.com/images/I/31gZgDrUiIS.jpg,347404,height,3.9 in / 10 cm
1006,1007,https://m.media-amazon.com/images/I/31gg+9MoEEL.jpg,524117,height,cm 9
1008,1009,https://m.media-amazon.com/images/I/31gpqybt4aL.jpg,801829,height,31.9 in 810 mm
1009,1010,https://m.media-amazon.com/images/I/31gux0ZIl-L.jpg,452717,height,2.5 m
1019,1020,https://m.media-amazon.com/images/I/31hRJ7Qa3gL.jpg,801829,height,72.01cm
1021,1022,https://m.media-amazon.com/images/I/31hVbiSd62L.jpg,579652,height,"1.25"""
1022,1023,https://m.media-amazon.com/images/I/31hVuBNQxEL.jpg,407808,height,148mm
1024,1025,https://m.media-amazon.com/images/I/31hWZJGYpSL.jpg,488883,height,4.96cm
1031,1032,https://m.media-amazon.com/images/I/31i1lOg7uVL.jpg,478357,height,cm 5 4
1035,1036,https://m.media-amazon.com/images/I/31iaZIzDbgL.jpg,311997,height,"180 cm (70.9"")"
1041,1042,https://m.media-amazon.com/images/I/31j8FbOEYiL.jpg,276611,height,LLM maybe
1042,1043,https://m.media-amazon.com/images/I/31j985afPTL.jpg,843434,height,2i 3 in/ 6.0
1044,1045,https://m.media-amazon.com/images/I/31jAPlsvENL.jpg,478357,height,23.2 in 59 cm
1071,1072,https://m.media-amazon.com/images/I/31kLQCKz8eS.jpg,658003,height,4.5in/11.5cm
1074,1075,https://m.media-amazon.com/images/I/31kWf-PMRML.jpg,658003,height,LLM maybe
1076,1077,https://m.media-amazon.com/images/I/31kWvkDMkyL.jpg,237000,height,70cm
1077,1078,https://m.media-amazon.com/images/I/31kZfej3fnL.jpg,658003,height,81/4inches
1085,1086,https://m.media-amazon.com/images/I/31l2sCBdleL.jpg,810266,height,4.7in/12.0cm
1086,1087,https://m.media-amazon.com/images/I/31lAm48DCdL.jpg,970563,height,10cm/3.93in
1095,1096,https://m.media-amazon.com/images/I/31lSM3lwCRL.jpg,529606,height,9 cm
1097,1098,https://m.media-amazon.com/images/I/31lTehoS3bL.jpg,969033,height,37.4 in 95 cm
1101,1102,https://m.media-amazon.com/images/I/31lwabJ8qzL.jpg,178958,height,"69"""
1107,1108,https://m.media-amazon.com/images/I/31m1aiQlbHL.jpg,913156,height,5.9in/15cm
1108,1109,https://m.media-amazon.com/images/I/31mBPq8-wbS.jpg,658003,height,"1.18"""
1112,1113,https://m.media-amazon.com/images/I/31mUPpuyR0L.jpg,347404,height,ocm
1119,1120,https://m.media-amazon.com/images/I/31mcdP6+8nL.jpg,226504,height,10in
1120,1121,https://m.media-amazon.com/images/I/31mdHfMNyrL.jpg,810266,height,4.7in/12cm
1122,1123,https://m.media-amazon.com/images/I/31meI2o4ZwL.jpg,442321,height,cm 15
1125,1126,https://m.media-amazon.com/images/I/31miiGHGZ0L.jpg,611510,height,"111,5cm"
1128,1129,https://m.media-amazon.com/images/I/31moKpNlMtL.jpg,276611,height,"18,5 cm(7.3"""
1134,1135,https://m.media-amazon.com/images/I/31n-x4o9fPS.jpg,846116,height,47cm -
1141,1142,https://m.media-amazon.com/images/I/31nBuN4teSS.jpg,648011,height,17cm/ 6.7in
1146,1147,https://m.media-amazon.com/images/I/31nLtoTZfhL.jpg,986932,height,LLM maybe
1150,1151,https://m.media-amazon.com/images/I/31nc6ijWZaL.jpg,858439,height,LLM maybe
1152,1153,https://m.media-amazon.com/images/I/31ncXbF7evL.jpg,478357,height,cm 5
1156,1157,https://m.media-amazon.com/images/I/31nkWBlb7yS.jpg,478357,height,cm 76
1158,1159,https://m.media-amazon.com/images/I/31nsjDYI2LS.jpg,403664,height,3.1 in / 7.8 cm
1159,1160,https://m.media-amazon.com/images/I/31o1DZDD99L.jpg,521308,height,84.3
1160,1161,https://m.media-amazon.com/images/I/31o2ymMWD7L.jpg,375438,height,76cm
1166,1167,https://m.media-amazon.com/images/I/31oPhwenzyL.jpg,452717,height,LLM maybe
1174,1175,https://m.media-amazon.com/images/I/31otZHIJPtL.jpg,825239,height,50cm 160cm
1177,1178,https://m.media-amazon.com/images/I/31p17MiSMhL.jpg,115666,height,cm 38
1178,1179,https://m.media-amazon.com/images/I/31p2hIAzknS.jpg,225251,height,10.62 in / 27.00 cm
1189,1190,https://m.media-amazon.com/images/I/31pjIg8uu5L.jpg,916768,height,LLM maybe
1193,1194,https://m.media-amazon.com/images/I/31pjki3w1xS.jpg,478357,height,cm 16
1194,1195,https://m.media-amazon.com/images/I/31pngVo3aGS.jpg,276611,height,190cm
1197,1198,https://m.media-amazon.com/images/I/31poMku-kKL.jpg,558806,height,3.14in/8cm
1200,1201,https://m.media-amazon.com/images/I/31porpKxyrL.jpg,478357,height,45.72cm
1203,1204,https://m.media-amazon.com/images/I/31psy25ZB-L.jpg,276611,height,"9.8"""
1204,1205,https://m.media-amazon.com/images/I/31pwIfeOvMS.jpg,810266,height,6 cm
1209,1210,https://m.media-amazon.com/images/I/31q1sD65TmL.jpg,731252,height,22in
1212,1213,https://m.media-amazon.com/images/I/31q7c+M5YrL.jpg,276611,height,60 cm
1220,1221,https://m.media-amazon.com/images/I/31qbb5YychL.jpg,913156,height,3.93 in/ 10cm
1222,1223,https://m.media-amazon.com/images/I/31qdqblsn3S.jpg,861555,height,19cm
1224,1225,https://m.media-amazon.com/images/I/31qieJ8IIOL.jpg,801829,height,"35.5"""
1226,1227,https://m.media-amazon.com/images/I/31qqd5JWwhL.jpg,178778,height,20cm/7.8in
1229,1230,https://m.media-amazon.com/images/I/31qtqQjciuL.jpg,524117,height,9.6 in 24.4 cm
1230,1231,https://m.media-amazon.com/images/I/31qv8kmByDL.jpg,244283,height,18 in 45 cm
1246,1247,https://m.media-amazon.com/images/I/31rrIQ7V9aL.jpg,816782,height,"400 cm(157.5"""
1249,1250,https://m.media-amazon.com/images/I/31rumCc2xqL.jpg,292475,height,5.7in/14.5cm
1258,1259,https://m.media-amazon.com/images/I/31sYm5-2WaL.jpg,292475,height,5CM
1264,1265,https://m.media-amazon.com/images/I/31sobtqkciL.jpg,751532,height,18'
1266,1267,https://m.media-amazon.com/images/I/31tDjBHP9cL.jpg,478357,height,45cm
1268,1269,https://m.media-amazon.com/images/I/31tNtkE0QeL.jpg,311997,height,177.98cm
1276,1277,https://m.media-amazon.com/images/I/31tXwsuJVnL.jpg,244283,height,89mm
1280,1281,https://m.media-amazon.com/images/I/31tlTy6fYKL.jpg,311997,height,"171 cm( 67.3"")"
1285,1286,https://m.media-amazon.com/images/I/31uDJ9aFk9L.jpg,115666,height,6. m
1286,1287,https://m.media-amazon.com/images/I/31uEB687RmL.jpg,801829,height,35.4
1287,1288,https://m.media-amazon.com/images/I/31uEB687RmL.jpg,801829,height,35.4
1288,1289,https://m.media-amazon.com/images/I/31uGxP2GuVL.jpg,311997,height,"180 cm (70.9"")"
1291,1292,https://m.media-amazon.com/images/I/31uSADdoS3L.jpg,436746,height,Height 22cm
