,index,image_link,group_id,entity_name,OCR Text,prediction
441,441,https://m.media-amazon.com/images/I/31Fch26gY7L.jpg,625310,item_weight,anet/udio 1500W,
444,444,https://m.media-amazon.com/images/I/31Fh8XDXKmL.jpg,306956,item_weight,220V,
468,468,https://m.media-amazon.com/images/I/31GcK11qXXL.jpg,489118,item_weight,SAFE+FAIR SWEET JALAPENO BLUTENS PEA PROTEIN CHIPS at base    I prte        ,
471,471,https://m.media-amazon.com/images/I/31GoXwn1aEL.jpg,860821,item_weight,52VerandaEnergy Ratings at High Speed Airflow Electricity Use Airflow Efficiency Cubic Ft Per Min. WattsExcl.Lights) Cubic Ft Per Min.PerWatt 5967 73 : 82,
504,504,https://m.media-amazon.com/images/I/31Hgy69UfvS.jpg,355666,item_weight,30*60 126m/1000m Field7.2,
512,512,https://m.media-amazon.com/images/I/31Hz3Wm0bVL.jpg,347404,item_weight,23 LIGHTWEIGHT POUNDS 17IN 17IN 36IN,
514,514,https://m.media-amazon.com/images/I/31I6-eWiinL.jpg,297918,item_weight,Nutrition Amount'serving %DV Amount/serving Amoantserving %.OV Amcunt/serving DV Total Fatlg 15% MonounsalFat3.5g Dietary Fiber 2g 7%Protein 20g40% Facts 69 30% Cholesterol Omg 0% Insoluble Fioer 1g Serv.size 1 bar (68g TransFarOg Sodium330mg 14% TotalSugars 16g Calories Polyunsar.Fat1.5g Total Carb.29g 11% Inc16g Ad Sugars 31% per serving 300 Vtamin D.Omcg 0% 93 Phosphorus.15%Vagnesium 6%,
533,533,https://m.media-amazon.com/images/I/31JAETfPJDL.jpg,279307,item_weight,nviroCare VacuumBags HOOVER Wind Tunnel Upright TypeV 3,
535,535,https://m.media-amazon.com/images/I/31JVaJ+Ks6L.jpg,375816,item_weight,Item Form Ground 820. PACK PILAO Flavor Pack of 10 OCONEFORT TRADICIONAL Caffeine Content Caffeinated CAFETORRADOEMOCO 500g Roast Level Dark Roast,
538,538,https://m.media-amazon.com/images/I/31JqJNDVc-L.jpg,524635,item_weight,Rhus Tox Ontment HOMOEOPATHIC MEDICINE Rhus Tox For Joint& Muscuar Pain Ointwent 25m,
544,544,https://m.media-amazon.com/images/I/31KPsJeS-+L.jpg,355666,item_weight,30.60 13300M,
553,553,https://m.media-amazon.com/images/I/31KnFDzIaZL.jpg,365637,item_weight,Biscetti frollini con miele itafia MULINO BIANCO Barsa 400ge Rigoli con Mide millcfiori italiano,
560,560,https://m.media-amazon.com/images/I/31L3YQLwF3L.jpg,373285,item_weight,Radiate KOMBUCHA FLOWER POWER Haiasss Flower Lamongrassa,
567,567,https://m.media-amazon.com/images/I/31LL+eDCmwL.jpg,279307,item_weight,ROYAL B,
568,568,https://m.media-amazon.com/images/I/31LNekHaVSS.jpg,178778,item_weight,TWIST-CAP LIQUID BOTTLE TSA approved size (2.oz) Leakproof Used for liquids Kaizen8,
585,585,https://m.media-amazon.com/images/I/31LwkMqi+DL.jpg,306956,item_weight,MINI MAKER WAFFLE Cookng SurfaceNon-Stick|350 W,
590,590,https://m.media-amazon.com/images/I/31MUroBHxlL.jpg,789408,item_weight,Adult Helmet Sizing Cror SZE X5 Circumference Inches 207/8-211/4 53-54cm Crcumference CM 65/8-63/4 Hatsice SM MD 215/8-22 35-50cm 67/8-7 22 7/16  22 3/4 37-58cm LG 23 1/8 235/8 59-60cm 73/8-71/2 7.1/8 - 7.1/4 XL ZXL 24-243/8 61-62cm 75/8-73/4 24 3/4 -25 3/16 63-64cm 77/8-8 3XL 25 9/16 - 26 65-66cm 81/8-81/4 Youth Helmet Sicing Chart SZE Crcumference inches Crcumference CM Y-SM 187/8-191/4 50-31om 48-49cm Y-5M Y-MO Y-LG 201/2-207/8 19 3/4-201/8 52-53cm Y-LG OW-A,
591,591,https://m.media-amazon.com/images/I/31MZi8F-0SL.jpg,953313,item_weight,SATA 1TB 1T8 Dul Stage Actu Tueae Magmee-Reistive Recondisg Hoad Techoolg dicalar Magnctik RecsrdingTechadeg,
599,599,https://m.media-amazon.com/images/I/31N0+PxQKpL.jpg,922709,item_weight,25.2,
600,600,https://m.media-amazon.com/images/I/31N12Io5QzL.jpg,477578,item_weight,"What's in the Box? Nursery Pal Link Premium Twin 5""PARENT UNIT HUBSLECLUB WITH SPLIT SCREEN SERVICES 8",
601,601,https://m.media-amazon.com/images/I/31N36lvaToL.jpg,630390,item_weight,SHAKEME LAFLAVOR,
614,614,https://m.media-amazon.com/images/I/31NrJL0ptUL.jpg,675012,item_weight,17OWIDEANGLE 170,
620,620,https://m.media-amazon.com/images/I/31OAkCZ7OVL.jpg,416664,item_weight,"DIMENSIONS DANA TABLELAMP 21881 Translucent porcelain base complete with carving 7.87in E12,1Max 25W Bulb not included 3.54in",
626,626,https://m.media-amazon.com/images/I/31OGzioE0UL.jpg,926285,item_weight,"E F G-FORM BASEBALL LEG GUARD ADULT SIZE 5'4"" and above",
630,630,https://m.media-amazon.com/images/I/31OW8eknNpL.jpg,418636,item_weight,harmonized 600 INEESS Right Handed Model Shown,
649,649,https://m.media-amazon.com/images/I/31PSQ8vO6ML.jpg,953313,item_weight,,
651,651,https://m.media-amazon.com/images/I/31PUY-Ei5NL.jpg,752266,item_weight,LED 40W 110 Voltage 2700K/4000K/6000K,
666,666,https://m.media-amazon.com/images/I/31QAEoxkDoL.jpg,858439,item_weight,,
678,678,https://m.media-amazon.com/images/I/31Qh8NaPmeL.jpg,297918,item_weight,,
701,701,https://m.media-amazon.com/images/I/31S1c-vaQpL.jpg,953313,item_weight,SATA 457739 1.TB,
722,722,https://m.media-amazon.com/images/I/31SptrQtybL.jpg,150913,item_weight,Assembled Dimensions: 35.5  21.75  43 Folded Dimensions:16x 21.75x 28 Front Wheel Diameter:7 Rear Wheel Diameter:9 Product Weight: 23 Ibs Product Weight without Seat and Canopy: 18 lbs. Ship Weight32.5 lbs. Carton Dimensions:18.98x 12.12x 26.64,
726,726,https://m.media-amazon.com/images/I/31T0ZkdjmvL.jpg,953313,item_weight,AP 1OTB,
727,727,https://m.media-amazon.com/images/I/31TCcayq3UL.jpg,675012,item_weight,5.5in/14cm CAASR 20 2.5 in/6.5 cm 1.1 in / 3 cm,
728,728,https://m.media-amazon.com/images/I/31TEIuuc2SL.jpg,922709,item_weight,25.2V LithiumPower,
739,739,https://m.media-amazon.com/images/I/31Tm4S9saSL.jpg,296366,item_weight, BATTERY CHARGER CB-LY OUTPUT4.2V0.7A 0.085A[100V)-0.05A(240V)< CAUTION CHARGE  CANS CE     E EE ans  p   CANON INC.,
760,760,https://m.media-amazon.com/images/I/31Ukw1A0D8L.jpg,375816,item_weight,Costa BIcaN LAMinite eet&Balamced coffee beanery Right RonstPerfection NET WT.1.75 OZ. (49.6 G),
761,761,https://m.media-amazon.com/images/I/31UmM1fn7mL.jpg,641642,item_weight,ENERG Bellanny B0SDTSC4JX ZD1504031 40W A B C D E F F G 40 kWh/1000h 2019/2015,
773,774,https://m.media-amazon.com/images/I/31VL4DxUz4L.jpg,386873,item_weight,10000,
775,776,https://m.media-amazon.com/images/I/31VLvDs2kKL.jpg,860821,item_weight,"ENERGYGUIDE Estimated Airflow Yearly Energy Cost 4,353 $14 Cubic Feet Per Minute   The higher the airfiow, the $3 $34  Airfow Eficiency. 85 Cubic more air the fan will move Cost Range of Similar Models (19  83) Feet Per Minute Per Watt  Based on 12 cents per kWh and 6.4 hours use per day  Your cost depends on rates and use  Energy Use: 51 Wats All estimates based on typical use, excluding lights ftc.gov/energy",
810,811,https://m.media-amazon.com/images/I/31WjY1kCiUL.jpg,860821,item_weight,ENERGYINEORMATION at High Speed Airflow Electricity Use Airflow Efficiency 2486 46 54 Cubic Feet Per Minute Watts (excludes lights) Minute Per Watt Cubic Feet Per Compare:36 to 48'ceiling fans have airflow efficiencies ranging from approximately 71 to 86 cubic feet per minute per watt at high speed. Money-Saving Tip:Tum off fan when leaving room,
816,817,https://m.media-amazon.com/images/I/31WtBY9ADKL.jpg,860821,item_weight,Highrise Energy Ratings at High Speed Airflow Electricity Use Airflow Efficiency Cubic Ft Per Min. WattsExcl.Lights Cubic Ft Per Min.Per Watt 4263 49 : 85,
829,830,https://m.media-amazon.com/images/I/31XQDEdhPlL.jpg,993359,item_weight,Swad Tandoor Masaa 8.8oz EXPIRES:02/27/2022,
842,843,https://m.media-amazon.com/images/I/31Y7GgFN54L.jpg,459516,item_weight,"SUSTAINABLE PACKAGING NutraGEN"" NUTRITION FOR GENERATIONS Pure Greens PREMIUM SUPERFOOD BLEND OVETARY SUPPLEMENT PLEFLAVOR ET WT12.7023600",
843,844,https://m.media-amazon.com/images/I/31Y7L66oVwS.jpg,731432,item_weight,"designs for heaith OMEGAVAIL"" EMULSIFIED OMEGA-3 DIETARY SUPPLEMENT FOR PROFESSIONAL USE ONLY NETWT.16OZ (1LB454G",
859,860,https://m.media-amazon.com/images/I/31ZRIW3LbmL.jpg,957185,item_weight,Blackfabel 10SLICES,
871,872,https://m.media-amazon.com/images/I/31Zyi7A4YML.jpg,279307,item_weight,Genuine Fitter Media 305SW CnviroCare DUSTBAGS Designed to fit Concus Pour Desenado a Mec Fairfax Canister 3 BAGS SACS ROLSAS,
874,875,https://m.media-amazon.com/images/I/31a2Aq8g+nS.jpg,312308,item_weight,,
881,882,https://m.media-amazon.com/images/I/31acS1gIQkL.jpg,794161,item_weight,PRO.conceal HD.high-definition,
887,888,https://m.media-amazon.com/images/I/31asG1zgZ8L.jpg,140266,item_weight,"P 97845 wuxe Paulmane Artikelinto EAN werner Code 978.45 Farbe 4000670978450 Metal Maseria Herseolle Garantie 5Jatre Leferenfarg Palmann Abemessungen Verpackungs Gewicht nedo Ge Bd 53x1,912 9 g Spannung Technische Daten 12V Leuchemitoidaten Met Long ockaiFazurg sow GX5.3 Max Long Anah Bron 4107.200",
894,895,https://m.media-amazon.com/images/I/31b4reYTRzL.jpg,675012,item_weight,1080PFULL HD,
935,936,https://m.media-amazon.com/images/I/31csEQ-EOIL.jpg,926285,item_weight,"F G-FORM BASEBALL LEG GUARD YOUTHSIZE 5'3""and below",
938,939,https://m.media-amazon.com/images/I/31cxCIzybSL.jpg,957185,item_weight,FERMIN  a cut above Serrano Loin,
941,942,https://m.media-amazon.com/images/I/31d72yLgz+L.jpg,860821,item_weight,7.52 15.75 18.9 47.5,
978,979,https://m.media-amazon.com/images/I/31ex89WvLxL.jpg,628971,item_weight,MscaDelifresh Oven Roasted TuKe eREAST ETWTgO,
990,991,https://m.media-amazon.com/images/I/31g19j6M7WL.jpg,276700,item_weight,FORMULA 40 WIND DETECTOR NET WT 28 g(.980Z),
997,998,https://m.media-amazon.com/images/I/31gDnvm3iWL.jpg,884560,item_weight,SIMPLE VEGAN CHICKEN- STYLE BROTH CONCENTRATE V NETWT 30Z,
998,999,https://m.media-amazon.com/images/I/31gKQYdhgNS.jpg,226504,item_weight,EXTRAIR Premium Leather Revive leather's Odor Elimin Lemon Scent,
1000,1001,https://m.media-amazon.com/images/I/31gT4NLWg5L.jpg,271537,item_weight,DRAIN PUMP 120V-127V DB-02 60Hz 85W1.4A 45L/Min CL.F 1.5m 3),
1005,1006,https://m.media-amazon.com/images/I/31gcaVQP-vL.jpg,279307,item_weight,20 Bags,
1007,1008,https://m.media-amazon.com/images/I/31gjKIF3cgL.jpg,635528,item_weight,Ultra Small & Light 70% 50% Volume Reduced Weight Reduced 0.38lb only 0.18lb iPhone 13 mini Power Bank 5.4in 3in,
1013,1014,https://m.media-amazon.com/images/I/31h2y8ZlXzL.jpg,296366,item_weight,BAT DC9-15V + 5V/2.1A,
1016,1017,https://m.media-amazon.com/images/I/31h9uZ+AQkS.jpg,355666,item_weight,30+60,
1017,1018,https://m.media-amazon.com/images/I/31hNg3WJ4zL.jpg,675012,item_weight,160 Degree FOVCovers Multiple Roadways Provides wider views.,
1018,1019,https://m.media-amazon.com/images/I/31hQ8yyRV4L.jpg,794161,item_weight,"mehron CreamBlend"""" Stick Net.75oz(21g)",
1028,1029,https://m.media-amazon.com/images/I/31hirHd0qDL.jpg,953313,item_weight,,
1046,1047,https://m.media-amazon.com/images/I/31jPDelqOoL.jpg,752266,item_weight,power:12W 5cm/1.9in 23cm/9in,
1058,1059,https://m.media-amazon.com/images/I/31jwux+ocUL.jpg,957185,item_weight,Vienna.Beef Franks Chicago's Hot Dog CEPREFRIGERATED NET WT.12 OZ.(340g),
1061,1062,https://m.media-amazon.com/images/I/31jyjCp704L.jpg,279307,item_weight,INED SharpPU-2,
1062,1063,https://m.media-amazon.com/images/I/31k2FBD4aCL.jpg,494500,item_weight,STE T9CP1A54-120 400 240VAC COIL.12OVAC BOTTOMVIEW,
1068,1069,https://m.media-amazon.com/images/I/31kL6koMM7L.jpg,489118,item_weight,340 CRISPS SEEDED CRISPS NET WT 60 4.50Z (127g),
1089,1090,https://m.media-amazon.com/images/I/31lEeBAXq9S.jpg,801829,item_weight,"111bs Item Weight 36"" Overall Height 17.75"" Seat Height Overall Depth AEventStable",
1098,1099,https://m.media-amazon.com/images/I/31lVdjflBSL.jpg,375816,item_weight,KICKING TOUTUNCAPE HORSE' COFFEE WOTONLSOMELANGA HOLA ORGANIC WHOLE SEAN COFFEE LIGHT ROAST WILD/AWAKE/SPIRITED 1b(454g),
1123,1124,https://m.media-amazon.com/images/I/31mgdwsosdL.jpg,825239,item_weight,"blau-grau/blue-grey 10170 ONTAR103 190T Polyester PU PE Boden/ groundsheet Fiberglass7.9mm 180 888 2,9kg 305 205 120 13,5 100 50 1500 mm",
1129,1130,https://m.media-amazon.com/images/I/31mr6DDuBsL.jpg,308856,item_weight,0.002412,
1145,1146,https://m.media-amazon.com/images/I/31nLev-W4+L.jpg,675012,item_weight,1080PFULLHD,
1147,1148,https://m.media-amazon.com/images/I/31nSLxSCtSL.jpg,494500,item_weight,,
1169,1170,https://m.media-amazon.com/images/I/31ogpIDrBIL.jpg,279307,item_weight,Ideal tor Allargy Sufferers MICRO LINED I Panasonic TotalVac U.U-3&U-6 3,
1176,1177,https://m.media-amazon.com/images/I/31ox0wUawyL.jpg,929999,item_weight,3-F33 M-3 PRO MP MPLITE 5 LITE PWR CPI 300 HEADSIZE 645cm2/100in WEIGHT 20601/0E BALANCE 315 mm/1in HL BEAM 23 mm LENGTH 685 mm/27.0 in PRO STRING PATTERN 18/20,
1210,1211,https://m.media-amazon.com/images/I/31q2sHMqA4L.jpg,279307,item_weight,1575W DUST BAGS EnviroCore Royal Typee 3,
1211,1212,https://m.media-amazon.com/images/I/31q4F28dP6L.jpg,145452,item_weight,0.5L b*t#21Og sss hot & cold THERMOS,
1218,1219,https://m.media-amazon.com/images/I/31qZkxqKH1L.jpg,804621,item_weight,List:Kneepad *1 Material: Nylon,
1240,1241,https://m.media-amazon.com/images/I/31rUmhhHFnL.jpg,529606,item_weight,CACTUS PRICKLY PEAR,
1245,1246,https://m.media-amazon.com/images/I/31ro-gRIawL.jpg,751862,item_weight,PPaM Organic Manuka Honey Drops 6.0in 15cm Eucalyptus Bee Propolis,
1254,1255,https://m.media-amazon.com/images/I/31s98oICnGL.jpg,825239,item_weight,"NEVADA 2 [10199] 140 210 300 3,3kg - 80 115 4 52 3000 mm",
1271,1272,https://m.media-amazon.com/images/I/31tQMZp3k+L.jpg,860821,item_weight,"235 7_ 8/4"" 13"" 143/4"" 60""",
1284,1285,https://m.media-amazon.com/images/I/31tyJ0AmC6L.jpg,675012,item_weight,Xiaomi mijia Car Digital Video Recorder SONYMX323image sensor/Mstar 1080P image process chip F1.8aperture/160degreeFOV,
1293,1294,https://m.media-amazon.com/images/I/31uVmIVKPQL.jpg,279307,item_weight,VAC BAGS Hoover' C O,
1332,1333,https://m.media-amazon.com/images/I/31vw4AUYasL.jpg,308856,item_weight,XOLRY NETWTA5O.T0,
1339,1340,https://m.media-amazon.com/images/I/31wBlZgBq5L.jpg,957050,item_weight,ABUS 3.51bs,
1341,1342,https://m.media-amazon.com/images/I/31wRipP84YL.jpg,794161,item_weight,83174 elf Concealer Net Wt O.ll oz.3g,
1346,1347,https://m.media-amazon.com/images/I/31wiiK9n6JL.jpg,801837,item_weight,AUTOMATICPFD 33 Gram.CO CENFLATION OHE,
1351,1352,https://m.media-amazon.com/images/I/31xHzi8nOKL.jpg,860821,item_weight,vc ELV Dry Location Constant Voltage Driver A AMERICAN LIGHTING Ordering Information #ELV-30-T NOTES,
1363,1364,https://m.media-amazon.com/images/I/31xyL6-3umL.jpg,418636,item_weight,AGXGOLF MAGNUM TOUR XS 240,
1384,1385,https://m.media-amazon.com/images/I/31yoPFfC1rL.jpg,926285,item_weight,A165309 ADULT A165 311 INTERMEDIATE AGE16&UP-17 AGE 13-15-15 A165 313 YOUTH AGE 9-12-13,
1412,1413,https://m.media-amazon.com/images/I/41+0fZlQNhL.jpg,641642,item_weight,SAFETO USE Working Voltage:12V GS Listed Power Adapter LISTED,
1414,1415,https://m.media-amazon.com/images/I/41+1LfTsVpL.jpg,219211,item_weight,diabLOTek 500W,
1416,1417,https://m.media-amazon.com/images/I/41+1fUZtwbL.jpg,883833,item_weight,DAIKIN INDUSTRIES.LTD. FAN COIL UNIT INDOOR SECTION> MODELCDXS15LVJU SERIAL NUMBER MFG.DATE 2010.11 NET WEIGHT POWER SUPPLY SINGLE PHASE 208/230V 60Hz FAN MOTOR FLA 0.79 A OUTPUT 130 M. DESIGN PRESSURE HIGH SIOE 604psig LOW SIDE 200 psig CONFORMS TO ANSIUL STO1995 CERTIFIED TO CAN/CSA STD C22.2NO.236 Intertek 3052765 ELECTRICAL CHARACTERISTICS ARE ONLY FORFAN COIL UNIT MADE N THAIAND/Engineered n Japan 3P305287-1,
1425,1426,https://m.media-amazon.com/images/I/41+4PUXnIPL.jpg,860821,item_weight,"U.S.Government ENERGYGUIDE Estimated Yearly Energy Cost Airflow 2,531 $5 Cubic Feet Per Minute $3 $45 The higher the airflow the more air the fan will move Based on 12 cents per kWh and 6.4 hours use per day Airflow Efficiency 77 Cubic Feet Per Minute Per Watt Your cost depends on rates and use Energy Use:18 Watts All estimates based on typical use, excluding lights ftc.govlenergy",
1438,1439,https://m.media-amazon.com/images/I/41+8IQsjX2L.jpg,922709,item_weight,Panasonic MC-CL561 MAX.1600V,
1458,1459,https://m.media-amazon.com/images/I/41+E56I-OXS.jpg,957050,item_weight,"14"" D 8.89 H 12.76W 8.89D 0.78"" H 3.25",
1459,1460,https://m.media-amazon.com/images/I/41+EXizs4eL.jpg,993359,item_weight,Dubble  WHOLE BLACK PEPPER .,
1467,1468,https://m.media-amazon.com/images/I/41+G7whPBfL.jpg,993359,item_weight,60% SPICED CUMIN SEED WHOLE by RHYTHM AROMATICS,
1506,1507,https://m.media-amazon.com/images/I/41+PzAY1W7L.jpg,743066,item_weight,Applicable Lens Material coating Weight crowo Aldult PC/Silicone Anti-fog 218g coating 7.5 IN NI 4.3 IN 2Pieces,
1516,1517,https://m.media-amazon.com/images/I/41+ST4iJGfL.jpg,288715,item_weight,23/4 in. 43/4 in. 23/8in. Sensor type Pixel count Weight APS-C Approx. Approx. 24.2MP 14.3oz CMOS sensor (effective) with battery&memory card),
1525,1526,https://m.media-amazon.com/images/I/41+UJKrAPlL.jpg,529606,item_weight,9.7CM ROYALESSENCE Watermelon 11.9CM &Lemonade rise inside,
1527,1528,https://m.media-amazon.com/images/I/41+URABQ0qL.jpg,748919,item_weight,Black Garlic WAVE,
1535,1536,https://m.media-amazon.com/images/I/41+WgnnS-4L.jpg,306956,item_weight,Vots110V/60H mensons:375-375265mm Production Date2220211000 wer.1.4KW MADEIN CHINA,
1548,1549,https://m.media-amazon.com/images/I/41+atEX9cqL.jpg,494658,item_weight,"23in 4.5""Thick 8.5""Long Ties C 2 21 in Overall Length 75"" 30 in 23in 12 in 23Overall Width",
1553,1554,https://m.media-amazon.com/images/I/41+bbFh+JfL.jpg,288715,item_weight,5.14 1.5SD a515,
1571,1572,https://m.media-amazon.com/images/I/41+dthJWGqS.jpg,130591,item_weight,1.6kg Size Contrast,
1580,1581,https://m.media-amazon.com/images/I/41+fDg80I2L.jpg,306956,item_weight,OF,
1581,1582,https://m.media-amazon.com/images/I/41+fJwOTE2L.jpg,219211,item_weight,XION D 450watt Power Supply Model:LC-84606TX D FC CB CAUTIONI HAZARDOUS VORSICHTI GEFAHRENZONE Ae adoad auns pege Abdeckungen anter keinen Gmstanden aboehmee Reparatoren nor durch 0710112 kusgeblideoes Personslf Es sindxeine 109XE WARRANTY VODIF,
1604,1605,https://m.media-amazon.com/images/I/41+jYQ5PHbL.jpg,271537,item_weight,"COMPACT & POWERFUL 7.2ft 2.2m) 2.7 3.3"" 2.2",
1618,1619,https://m.media-amazon.com/images/I/41+nV2Z755L.jpg,306956,item_weight,"1500W High Power 3 Times Larger Than Normal 000 Even Heating Temperature Adjustment 0.98"" 1500W 11.8",
1620,1621,https://m.media-amazon.com/images/I/41+nX-FE4wL.jpg,507467,item_weight,Lightweight 52g VS 52g 40 80 45TiltableHeadlamp,
